t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
136	412	412	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	18	18	37	37	62	62	35	35	47	47	43	43	35	35	68	68	26	26	41	41	
137	423	423	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	46	46	56	56	40	40	50	50	24	24	29	29	58	58	23	23	76	76	
138	393	393	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	37	37	43	43	25	25	57	57	23	23	36	36	54	54	43	43	49	49	
139	433	433	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	37	37	48	48	41	41	55	55	34	34	24	24	57	57	30	30	63	63	
140	377	377	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	37	37	49	49	25	25	45	45	19	19	23	23	65	65	43	43	44	44	
141	430	430	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	42	42	62	62	24	24	52	52	43	43	29	29	67	67	20	20	65	65	
142	415	415	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	40	40	44	44	27	27	57	57	28	28	36	36	57	57	33	33	59	59	
143	399	399	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	40	40	56	56	33	33	49	49	34	34	17	17	38	38	47	47	56	56	
144	403	403	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	35	35	42	42	34	34	51	51	34	34	39	39	45	45	39	39	42	42	
145	368	368	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	40	40	64	64	19	19	41	41	30	30	36	36	58	58	20	20	32	32	
146	361	361	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	53	53	29	29	25	25	35	35	36	36	30	30	55	55	36	36	37	37	
147	382	382	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	36	36	23	23	32	32	56	56	26	26	33	33	56	56	28	28	57	57	
148	383	383	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	46	46	44	44	40	40	38	38	42	42	26	26	61	61	27	27	32	32	
149	402	402	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	43	43	45	45	33	33	48	48	17	17	30	30	61	61	44	44	46	46	
150	420	420	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	34	34	46	46	44	44	51	51	29	29	40	40	56	56	44	44	56	56	
151	396	396	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	34	34	48	48	26	26	50	50	25	25	31	31	56	56	27	27	47	47	
152	435	435	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	43	43	48	48	40	40	38	38	32	32	38	38	64	64	34	34	65	65	
153	404	404	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	28	28	62	62	29	29	38	38	25	25	29	29	61	61	42	42	59	59	
154	399	399	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	22	22	55	55	33	33	47	47	31	31	30	30	52	52	35	35	67	67	
155	402	402	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	59	59	49	49	43	43	47	47	24	24	31	31	38	38	37	37	43	43	
156	417	417	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	56	56	39	39	20	20	41	41	29	29	35	35	69	69	48	48	46	46	
157	407	407	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	42	42	49	49	42	42	56	56	22	22	28	28	54	54	40	40	40	40	
158	324	324	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	48	48	46	46	25	25	37	37	14	14	25	25	35	35	27	27	41	41	
159	396	396	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	47	47	60	60	28	28	35	35	24	24	33	33	47	47	51	51	41	41	
160	402	402	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	16	16	26	26	44	44	42	42	58	58	14	14	37	37	80	80	29	29	56	56	
161	439	439	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	39	39	59	59	42	42	39	39	37	37	33	33	48	48	38	38	63	63	
162	423	423	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	35	35	61	61	35	35	52	52	19	19	27	27	60	60	50	50	56	56	
163	363	363	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	43	43	42	42	32	32	40	40	31	31	23	23	52	52	34	34	45	45	
164	391	391	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	17	17	40	40	34	34	38	38	49	49	31	31	32	32	56	56	43	43	51	51	
165	412	412	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	50	50	47	47	38	38	45	45	30	30	29	29	53	53	39	39	47	47	
166	423	423	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	50	50	54	54	32	32	41	41	28	28	39	39	62	62	32	32	57	57	
167	395	395	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	36	36	41	41	39	39	52	52	23	23	29	29	50	50	35	35	50	50	
168	415	415	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	39	39	37	37	41	41	47	47	35	35	40	40	49	49	43	43	49	49	
169	394	394	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	42	42	34	34	39	39	49	49	25	25	35	35	64	64	24	24	52	52	
170	417	417	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	40	40	43	43	36	36	47	47	32	32	30	30	69	69	30	30	54	54	
171	389	389	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	48	48	54	54	39	39	28	28	32	32	26	26	35	35	39	39	55	55	
172	423	423	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	29	29	57	57	35	35	57	57	21	21	34	34	47	47	44	44	63	63	
173	388	388	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	29	29	44	44	51	51	43	43	40	40	28	28	43	43	36	36	42	42	
174	378	378	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	32	32	40	40	36	36	45	45	18	18	23	23	57	57	46	46	52	52	
175	348	348	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	36	36	32	32	35	35	28	28	37	37	16	16	38	38	31	31	66	66	
176	371	371	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	19	19	43	43	46	46	26	26	44	44	29	29	30	30	48	48	31	31	55	55	
177	417	417	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	49	49	52	52	22	22	54	54	25	25	33	33	54	54	38	38	51	51	
178	412	412	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	32	32	55	55	43	43	53	53	25	25	33	33	46	46	45	45	51	51	
179	402	402	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	37	37	46	46	30	30	50	50	27	27	37	37	65	65	24	24	59	59	
180	388	388	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	30	30	49	49	39	39	37	37	33	33	22	22	61	61	36	36	51	51	
181	450	450	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	54	54	50	50	44	44	49	49	22	22	31	31	56	56	45	45	63	63	
182	350	350	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	42	42	45	45	22	22	36	36	25	25	36	36	38	38	31	31	55	55	
183	382	382	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	39	39	41	41	23	23	46	46	32	32	27	27	49	49	44	44	50	50	
184	383	383	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	42	42	44	44	33	33	28	28	21	21	33	33	53	53	32	32	55	55	
185	414	414	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	39	39	39	39	30	30	46	46	31	31	29	29	70	70	36	36	63	63	
186	422	422	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	41	41	63	63	38	38	63	63	36	36	29	29	57	57	36	36	38	38	
187	335	335	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	23	23	44	44	47	47	22	22	40	40	9	9	47	47	26	26	37	37	40	40	
188	384	384	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	42	42	47	47	28	28	36	36	23	23	25	25	52	52	38	38	51	51	
189	362	362	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	29	29	39	39	25	25	47	47	24	24	47	47	64	64	31	31	26	26	
190	395	395	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	38	38	55	55	19	19	36	36	30	30	21	21	60	60	44	44	56	56	
191	383	383	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	14	14	48	48	51	51	37	37	41	41	17	17	18	18	69	69	30	30	58	58	
192	397	397	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	39	39	52	52	35	35	38	38	36	36	17	17	72	72	30	30	37	37	
193	356	356	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	28	28	45	45	37	37	53	53	22	22	29	29	43	43	29	29	40	40	
194	413	413	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	46	46	71	71	23	23	29	29	30	30	29	29	73	73	30	30	49	49	
195	362	362	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	33	33	51	51	35	35	42	42	26	26	15	15	54	54	41	41	40	40	
196	438	438	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	42	42	48	48	48	48	46	46	33	33	30	30	50	50	48	48	61	61	
197	388	388	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	42	42	36	36	27	27	45	45	29	29	32	32	69	69	36	36	45	45	
198	347	347	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	23	23	45	45	40	40	24	24	42	42	16	16	17	17	52	52	30	30	58	58	
199	375	375	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	38	38	41	41	26	26	49	49	27	27	35	35	47	47	24	24	55	55	
200	410	410	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	36	36	45	45	35	35	53	53	28	28	34	34	65	65	40	40	40	40	
201	402	402	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	31	31	57	57	32	32	49	49	25	25	21	21	51	51	47	47	48	48	
202	379	379	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	24	24	53	53	30	30	50	50	27	27	28	28	42	42	31	31	62	62	
203	403	403	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	23	23	35	35	37	37	44	44	52	52	38	38	22	22	60	60	41	41	51	51	
204	417	417	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	26	26	58	58	35	35	48	48	23	23	39	39	61	61	40	40	60	60	
205	388	388	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	54	54	30	30	38	38	41	41	29	29	37	37	57	57	29	29	34	34	
206	392	392	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	55	55	49	49	18	18	41	41	23	23	28	28	54	54	33	33	62	62	
207	408	408	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	17	17	57	57	50	50	27	27	50	50	45	45	30	30	47	47	31	31	54	54	
208	395	395	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	46	46	51	51	28	28	31	31	39	39	45	45	49	49	31	31	46	46	
209	380	380	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	41	41	45	45	30	30	43	43	27	27	19	19	63	63	39	39	44	44	
210	448	448	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	45	45	42	42	37	37	47	47	39	39	38	38	72	72	46	46	56	56	
211	393	393	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	43	43	47	47	29	29	46	46	21	21	31	31	58	58	27	27	55	55	
212	351	351	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	29	29	44	44	35	35	36	36	6	6	15	15	59	59	28	28	79	79	
213	340	340	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	17	17	39	39	40	40	36	36	24	24	26	26	45	45	23	23	61	61	
214	379	379	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	19	19	49	49	58	58	18	18	42	42	21	21	27	27	59	59	25	25	61	61	
215	356	356	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	36	36	32	32	26	26	32	32	27	27	23	23	66	66	36	36	53	53	
216	430	430	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	36	36	57	57	45	45	42	42	32	32	34	34	58	58	41	41	51	51	
217	453	453	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	43	43	44	44	39	39	57	57	26	26	39	39	77	77	36	36	54	54	
218	368	368	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	34	34	34	34	26	26	51	51	18	18	44	44	41	41	38	38	49	49	
219	400	400	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	58	58	47	47	27	27	40	40	21	21	24	24	57	57	34	34	65	65	
220	404	404	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	38	38	46	46	28	28	42	42	27	27	38	38	63	63	40	40	60	60	
221	407	407	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	49	49	33	33	29	29	40	40	26	26	36	36	67	67	44	44	42	42	
222	377	377	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	34	34	43	43	23	23	31	31	21	21	29	29	55	55	34	34	66	66	
223	376	376	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	39	39	44	44	33	33	41	41	26	26	31	31	49	49	24	24	48	48	
224	354	354	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	34	34	51	51	26	26	36	36	31	31	20	20	53	53	31	31	50	50	
225	388	388	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	32	32	38	38	43	43	50	50	22	22	25	25	56	56	47	47	46	46	
226	416	416	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	34	34	46	46	40	40	45	45	40	40	40	40	58	58	25	25	48	48	
227	402	402	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	43	43	67	67	36	36	44	44	18	18	32	32	46	46	40	40	39	39	
228	410	410	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	45	45	49	49	34	34	39	39	40	40	19	19	74	74	16	16	57	57	
229	347	347	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	40	40	40	40	24	24	34	34	23	23	27	27	46	46	40	40	43	43	
230	395	395	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	39	39	58	58	25	25	42	42	16	16	33	33	39	39	40	40	68	68	
231	362	362	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	34	34	39	39	25	25	54	54	31	31	29	29	51	51	28	28	46	46	
232	409	409	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	23	23	58	58	35	35	36	36	36	36	27	27	68	68	37	37	55	55	
233	315	315	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	38	38	36	36	19	19	21	21	19	19	26	26	57	57	28	28	45	45	
234	422	422	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	39	39	54	54	24	24	44	44	24	24	38	38	57	57	44	44	68	68	
235	405	405	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	22	22	58	58	39	39	42	42	29	29	29	29	53	53	42	42	67	67	
236	386	386	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	46	46	37	37	32	32	48	48	28	28	29	29	58	58	43	43	39	39	
237	378	378	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	38	38	36	36	32	32	25	25	29	29	41	41	67	67	37	37	42	42	
238	408	408	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	42	42	53	53	43	43	60	60	17	17	40	40	51	51	40	40	36	36	
239	362	362	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	33	33	55	55	24	24	45	45	25	25	22	22	43	43	46	46	38	38	
240	446	446	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	47	47	37	37	28	28	48	48	36	36	44	44	52	52	36	36	73	73	
241	402	402	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	39	39	60	60	43	43	35	35	30	30	26	26	33	33	31	31	70	70	
242	426	426	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	44	44	41	41	31	31	55	55	28	28	34	34	58	58	43	43	64	64	
243	390	390	 600	12	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	42	42	41	41	40	40	28	28	15	15	42	42	49	49	43	43	56	56	
244	451	451	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	36	36	45	45	31	31	46	46	39	39	39	39	64	64	47	47	57	57	
245	408	408	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	61	61	65	65	22	22	38	38	32	32	22	22	67	67	28	28	40	40	
246	400	400	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	35	35	40	40	28	28	57	57	19	19	30	30	51	51	38	38	58	58	
247	373	373	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	45	45	49	49	32	32	36	36	16	16	31	31	63	63	32	32	41	41	
248	341	341	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	33	33	35	35	25	25	40	40	30	30	22	22	55	55	29	29	44	44	
249	361	361	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	25	25	50	50	28	28	40	40	16	16	22	22	53	53	39	39	59	59	
250	383	383	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	30	30	68	68	29	29	46	46	13	13	32	32	35	35	38	38	45	45	
251	411	411	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	49	49	42	42	30	30	22	22	34	34	30	30	58	58	41	41	66	66	
252	473	473	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	36	36	55	55	40	40	52	52	40	40	33	33	84	84	41	41	59	59	
253	400	400	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	45	45	46	46	21	21	56	56	30	30	37	37	55	55	32	32	54	54	
254	425	425	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	39	39	49	49	31	31	54	54	32	32	25	25	58	58	39	39	63	63	
255	347	347	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	42	42	50	50	22	22	41	41	20	20	21	21	51	51	29	29	50	50	
256	377	377	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	18	18	38	38	50	50	24	24	35	35	32	32	32	32	61	61	35	35	52	52	
257	431	431	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	49	49	46	46	32	32	55	55	26	26	27	27	64	64	44	44	55	55	
258	354	354	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	37	37	33	33	16	16	28	28	29	29	28	28	59	59	37	37	62	62	
259	407	407	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	40	40	52	52	25	25	48	48	24	24	31	31	52	52	30	30	56	56	
260	419	419	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	37	37	46	46	28	28	46	46	32	32	38	38	59	59	42	42	46	46	
261	334	334	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	26	26	55	55	27	27	15	15	19	19	39	39	56	56	28	28	41	41	
262	383	383	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	39	39	39	39	29	29	22	22	19	19	36	36	76	76	28	28	63	63	
263	405	405	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	43	43	41	41	27	27	45	45	36	36	46	46	45	45	35	35	58	58	
264	438	438	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	41	41	58	58	49	49	41	41	21	21	24	24	67	67	39	39	62	62	
265	410	410	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	42	42	48	48	38	38	42	42	33	33	25	25	57	57	28	28	55	55	
266	415	415	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	57	57	44	44	26	26	52	52	29	29	33	33	40	40	46	46	52	52	
267	418	418	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	31	31	46	46	43	43	39	39	31	31	41	41	75	75	27	27	45	45	
268	462	462	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	40	40	66	66	28	28	58	58	35	35	39	39	68	68	37	37	67	67	
269	416	416	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	46	46	62	62	30	30	45	45	23	23	27	27	62	62	25	25	55	55	
270	387	387	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	38	38	49	49	31	31	45	45	33	33	35	35	38	38	35	35	56	56	
271	415	415	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	29	29	46	46	39	39	50	50	36	36	33	33	57	57	54	54	44	44	
272	433	433	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	24	24	58	58	48	48	34	34	28	28	33	33	70	70	28	28	77	77	
273	375	375	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	45	45	33	33	36	36	43	43	25	25	30	30	39	39	45	45	47	47	
